Bus ID,Route Title,Route Link,Travel Name,Coach,Start Time,Start Bus Stand,Duration,End Time,End Bus Stand,Date,Rating,Rate,Persons,Seats Left,Window
24530594,Ernakulam to Kozhikode,https://www.redbus.in/bus-tickets/ernakulam-to-kozhikode,Madhavi Travels,A/C Semi Sleeper (2+2),21:30,South Railway Station,04h 45m,02:15,"18-Dec
KSRTC Bus Stand",,3.8,599.0,15,32,1 Single
27950230,Ernakulam to Kozhikode,https://www.redbus.in/bus-tickets/ernakulam-to-kozhikode,UFO Bus,Volvo Multi-Axle B9R A/c Semi Sleeper (2+2),21:30,South Railway Station,05h 15m,02:45,"18-Dec
Mm Ali Raod",,4.5,656.0,18,45,19 Window
29582853,Ernakulam to Kozhikode,https://www.redbus.in/bus-tickets/ernakulam-to-kozhikode,Madhavi Travels,A/C Semi Sleeper (2+2),21:40,South Railway Station,05h 55m,03:35,"18-Dec
KSRTC Bus Stand",,3.8,649.0,12,33,15 Window
32341663,Ernakulam to Kozhikode,https://www.redbus.in/bus-tickets/ernakulam-to-kozhikode,SG Travels,Bharat Benz A/C Sleeper (2+1),21:45,Vyttila,04h 45m,02:30,"18-Dec
MM Ali road",,4.1,900.0,6,28,6 Single
21449490,Ernakulam to Kozhikode,https://www.redbus.in/bus-tickets/ernakulam-to-kozhikode,Kalpaka Travels 1,A/C Semi Sleeper (2+2),22:00,South Railway Station,05h 00m,03:00,"18-Dec
MM Ali Road",,4.5,600.0,22,36,1 Single
12233284,Ernakulam to Kozhikode,https://www.redbus.in/bus-tickets/ernakulam-to-kozhikode,Sonia Travels,A/C Seater/Sleeper (2+1),22:15,Kaloor,04h 14m,02:29,"18-Dec
Kozhikode",,3.8,680.0,0,40,10 Single
27501175,Ernakulam to Kozhikode,https://www.redbus.in/bus-tickets/ernakulam-to-kozhikode,EMERALD TRAVELS,Bharat Benz A/C Semi Sleeper (2+2),23:30,Ettumanoor,05h 00m,04:30,"18-Dec
New Bus Stand",,3.3,700.0,20,36,15 Window
29860297,Ernakulam to Kozhikode,https://www.redbus.in/bus-tickets/ernakulam-to-kozhikode,A1 Travels,Bharat Benz A/C Seater /Sleeper (2+1),23:59,Vytila Junction(pickup At 1am),05h 31m,05:30,"18-Dec
Calicut",,3.4,800.0,31,34,4 Single
29916693,Ernakulam to Kozhikode,https://www.redbus.in/bus-tickets/ernakulam-to-kozhikode,A1 Travels,A/C Seater / Sleeper (2+1),01:30,Athani (Ekm),05h 30m,,,,1.6,600.0,10,36,12 Single
32407422,Ernakulam to Kozhikode,https://www.redbus.in/bus-tickets/ernakulam-to-kozhikode,Greenline kerala,A/C Seater Push Back (2+2),22:01,Vyttila,04h 44m,02:45,"18-Dec
Calicut",,1.6,500.0,8,30,12 Window
29860299,Ernakulam to Kozhikode,https://www.redbus.in/bus-tickets/ernakulam-to-kozhikode,A1 Travels,Bharat Benz A/C Seater /Sleeper (2+1),23:59,Athani (Ekm),05h 01m,05:00,"18-Dec
Calicut",,2.5,650.0,24,37,6 Single
22214563,Ernakulam to Kozhikode,https://www.redbus.in/bus-tickets/ernakulam-to-kozhikode,Kallada Travels (Suresh Kallada),A/C Sleeper (2+1),23:59,Vyttila,04h 31m,04:30,"18-Dec
Kallada Tours & Travels M M A...",,2.4,900.0,22,24,8 Single
30672758,Ernakulam to Kozhikode,https://www.redbus.in/bus-tickets/ernakulam-to-kozhikode,Galaxy Tours,2+1 Air Suspension A/C Seater / Sleeper,,,04h 45m,06:00,"18-Dec
Palayam",,1.9,800.0,17,42,12 Single
30677354,Ernakulam to Kozhikode,https://www.redbus.in/bus-tickets/ernakulam-to-kozhikode,Galaxy Tours,A/C Semi Sleeper (2+2),,,04h 45m,06:00,"18-Dec
Palayam",,1.3,800.0,5,15,8 Window
31956823,Ernakulam to Kozhikode,https://www.redbus.in/bus-tickets/ernakulam-to-kozhikode,Madhavi Travels,Volvo A/C Semi Sleeper (2+2),01:20,Edapally,03h 10m,,,,4.1,999.0,0,37,16 Window
28403778,Ernakulam to Kozhikode,https://www.redbus.in/bus-tickets/ernakulam-to-kozhikode,Adrin Travels,A/C Seater/Sleeper (2+1),21:00,Edapally,05h 00m,02:00,"18-Dec
Kozhikode",,4.6,1000.0,13,40,10 Single
31856616,Ernakulam to Kozhikode,https://www.redbus.in/bus-tickets/ernakulam-to-kozhikode,Madhavi Travels,A/C Sleeper (2+1),21:45,Vytla Junction,05h 15m,03:00,"18-Dec
KSRTC Bus Stand",,4.3,999.0,6,23,9 Single
14880315,Ernakulam to Kozhikode,https://www.redbus.in/bus-tickets/ernakulam-to-kozhikode,Arya Travels,A/C Sleeper (2+1),21:45,South Railway Station,05h 30m,03:15,"18-Dec
Kozhikode",,3.2,1249.0,0,24,8 Single
34448681,Ernakulam to Kozhikode,https://www.redbus.in/bus-tickets/ernakulam-to-kozhikode,Arya Travels,A/C Seater/Sleeper (2+1),21:45,South Railway Station,05h 30m,03:15,"18-Dec
Calicut",,3.2,1249.0,0,48,12 Single
17069887,Ernakulam to Kozhikode,https://www.redbus.in/bus-tickets/ernakulam-to-kozhikode,Madhavi Travels,A/C Sleeper (2+1),23:59,Aroor Toll,04h 31m,04:30,"18-Dec
KSRTC Bus Stand",,4.5,1099.0,8,24,8 Single
10685715,Ernakulam to Kozhikode,https://www.redbus.in/bus-tickets/ernakulam-to-kozhikode,Kallada Travels (Suresh Kallada),A/C Sleeper (2+1),22:45,Vyttila,04h 15m,03:00,"18-Dec
Kallada Tours & Travels M M A...",,2.4,1000.0,0,24,8 Single
29860298,Ernakulam to Kozhikode,https://www.redbus.in/bus-tickets/ernakulam-to-kozhikode,A1 Travels,Bharat Benz A/C Sleeper (2+1),23:45,Athani (Ekm),04h 15m,04:00,"18-Dec
Calicut",,2.7,1000.0,9,36,12 Single
31808311,Mysore to Kozhikode,https://www.redbus.in/bus-tickets/mysore-to-kozhikode,National travels and logistics,A/C Sleeper (2+1),01:00,Colombia Asia Hospital,06h 00m,,,,3.5,799.0,0,5,2 Single
19773307,Mysore to Kozhikode,https://www.redbus.in/bus-tickets/mysore-to-kozhikode,Kyros Connect,Bharat Benz A/C Semi Sleeper (2+2),03:15,MYSORE,05h 45m,,,,4.5,699.0,10,8,1 Window
28083878,Mysore to Kozhikode,https://www.redbus.in/bus-tickets/mysore-to-kozhikode,LIYAS TOURS,Bharat Benz A/C Sleeper (2+1),17:25,Mysore Opp KSRTC,05h 40m,,,,4.5,549.0,45,11,2 Single
30334406,Mysore to Kozhikode,https://www.redbus.in/bus-tickets/mysore-to-kozhikode,A1 Travels,Bharat Benz A/C Sleeper (2+1),17:30,Mysore,06h 00m,,,,4.2,800.0,7,13,5 Single
34422210,Mysore to Kozhikode,https://www.redbus.in/bus-tickets/mysore-to-kozhikode,Cochin Bus,Bharat Benz A/C Sleeper (2+1),18:00,Mysore,05h 59m,,,,4.1,800.0,0,19,3 Single
31836739,Mysore to Kozhikode,https://www.redbus.in/bus-tickets/mysore-to-kozhikode,SKS Tourist Corporation (REGD),Non A/C Seater / Sleeper (2+1),23:55,Mysore,06h 05m,06:00,"16-Dec
Calicut",,3.4,599.0,0,16,2 Single
29056153,Mysore to Kozhikode,https://www.redbus.in/bus-tickets/mysore-to-kozhikode,NS Transports,Non A/C Seater / Sleeper (2+1),23:57,Colombia Asia Hospital,06h 33m,06:30,"16-Dec
Calicut",,4.2,749.0,0,28,4 Single
29056055,Mysore to Kozhikode,https://www.redbus.in/bus-tickets/mysore-to-kozhikode,NS Transports,Non A/C Seater / Sleeper (2+1),23:59,Colombia Asia Hospital,06h 11m,06:10,"16-Dec
Calicut",,4.2,749.0,0,15,6 Single
25467843,Mysore to Kozhikode,https://www.redbus.in/bus-tickets/mysore-to-kozhikode,National travels and logistics,NON A/C Sleeper (2+1),,,05h 35m,06:15,"16-Dec
Pavangad",,3.5,749.0,0,22,8 Single
34700356,Mysore to Kozhikode,https://www.redbus.in/bus-tickets/mysore-to-kozhikode,Skylite Travels,A/C Sleeper (2+1),01:00,Mysore,05h 30m,,,, ,799.0,0,15,6 Single
22221794,Mysore to Kozhikode,https://www.redbus.in/bus-tickets/mysore-to-kozhikode,Kallada Travels (Suresh Kallada),A/C Sleeper (2+1),16:30,Infosys Gate,06h 15m,,,,2.0,800.0,5,13,5 Single
33323844,Mysore to Kozhikode,https://www.redbus.in/bus-tickets/mysore-to-kozhikode,A1 Travels,Non A/C Seater / Sleeper (2+1),23:40,Mysore,07h 05m,06:45,"16-Dec
Calicut",,1.4,700.0,0,38,9 Single
32046683,Mysore to Kozhikode,https://www.redbus.in/bus-tickets/mysore-to-kozhikode,A1 Travels,A/C Seater / Sleeper (2+1),23:45,Mysore,06h 45m,06:30,"16-Dec
Calicut",,1.4,800.0,6,33,13 Single
31859744,Mysore to Kozhikode,https://www.redbus.in/bus-tickets/mysore-to-kozhikode,Suraj Holidays,VE A/C Sleeper (2+1),01:10,Colombia Asia Hospital,06h 20m,,,,4.2,880.0,0,17,4 Single
25380909,Mysore to Kozhikode,https://www.redbus.in/bus-tickets/mysore-to-kozhikode,Orange Tours And Travels,Bharat Benz A/C Sleeper (2+1),05:30,"Mysore ,Opp Kalyan Jewelles,N...",04h 30m,,,,3.8,900.0,7,14,3 Single
32296731,Mysore to Kozhikode,https://www.redbus.in/bus-tickets/mysore-to-kozhikode,PSK Travels,Bharat Benz A/C Sleeper (2+1),06:00,Colombia Asia Hospital,04h 30m,,,,3.5,1990.0,0,4,2 Single
34373898,Mysore to Kozhikode,https://www.redbus.in/bus-tickets/mysore-to-kozhikode,Bharathi Travels,A/C Sleeper (2+1),06:15,Mysuru,04h 05m,,,,3.1,1400.0,0,14,2 Single
22969086,Mysore to Kozhikode,https://www.redbus.in/bus-tickets/mysore-to-kozhikode,SKS Tourist Corporation (REGD),A/C Sleeper (2+1),23:55,Mysore,05h 35m,05:30,"16-Dec
Calicut",,3.4,899.0,0,28,9 Single
30430906,Mysore to Kozhikode,https://www.redbus.in/bus-tickets/mysore-to-kozhikode,SKS Tours & Travels,A/C Sleeper (2+1),23:59,MYSORE,05h 41m,05:40,"16-Dec
Nadakkave",,3.6,999.0,6,25,7 Single
27154941,Mysore to Kozhikode,https://www.redbus.in/bus-tickets/mysore-to-kozhikode,NS Transports,VE A/C Sleeper (2+1),23:59,Colombia Asia Hospital,07h 31m,07:30,"16-Dec
Calicut",,4.2,999.0,0,28,6 Single
31274683,Mysore to Kozhikode,https://www.redbus.in/bus-tickets/mysore-to-kozhikode,Kallada Travels (Suresh Kallada),A/C Sleeper (2+1),05:20,KSRTC Bus Stand,05h 40m,,,,2.0,1600.0,0,9,3 Single
34398827,Kozhikode to Mysore,https://www.redbus.in/bus-tickets/kozhikode-to-mysore,Cochin Bus,Bharat Benz A/C Sleeper (2+1),02:45,Calicut,05h 45m,,,,4.1,700.0,0,11,1 Single
28082500,Kozhikode to Mysore,https://www.redbus.in/bus-tickets/kozhikode-to-mysore,LIYAS TOURS,Bharat Benz A/C Sleeper (2+1),03:40,New Bus Stand Kozhikode,04h 35m,,,,4.3,549.0,10,12,2 Single
22214617,Kozhikode to Mysore,https://www.redbus.in/bus-tickets/kozhikode-to-mysore,Kallada Travels (Suresh Kallada),A/C Sleeper (2+1),03:30,Kallada Tours & Travels M M A...,05h 30m,,,,2.4,600.0,20,15,7 Single
19773287,Kozhikode to Mysore,https://www.redbus.in/bus-tickets/kozhikode-to-mysore,Kyros Connect,Bharat Benz A/C Semi Sleeper (2+2),12:15,M M Ali Road (Calicut),06h 20m,,,,4.7,1299.0,27,20,3 Window
25251852,Kozhikode to Mysore,https://www.redbus.in/bus-tickets/kozhikode-to-mysore,Orange Tours And Travels,Bharat Benz A/C Sleeper (2+1),14:00,"Kozhikode Near ,KP Travels",06h 30m,,,,3.1,1540.0,4,25,5 Single
32296334,Kozhikode to Mysore,https://www.redbus.in/bus-tickets/kozhikode-to-mysore,PSK Travels,Bharat Benz A/C Sleeper (2+1),14:30,Calicut MM Ali Road,07h 00m,,,,3.5,1440.0,0,18,6 Single
34373243,Kozhikode to Mysore,https://www.redbus.in/bus-tickets/kozhikode-to-mysore,Bharathi Travels,A/C Sleeper (2+1),15:00,M M Ali Road,06h 00m,,,,3.1,1790.0,0,13,2 Single
33813718,Kozhikode to Mysore,https://www.redbus.in/bus-tickets/kozhikode-to-mysore,NS Transports,Non A/C Seater / Sleeper (2+1),19:30,Calicut,07h 00m,02:30,"16-Dec
Colombia Asia Hospital",,4.2,1149.0,0,3,1 Window
33907472,Kozhikode to Mysore,https://www.redbus.in/bus-tickets/kozhikode-to-mysore,SKS Tourist Corporation (REGD),Non A/C Seater / Sleeper (2+1),20:00,Calicut,07h 00m,03:00,"16-Dec
Mysore",,3.4,999.0,0,22,5 Single
32046315,Kozhikode to Mysore,https://www.redbus.in/bus-tickets/kozhikode-to-mysore,A1 Travels,A/C Seater / Sleeper (2+1),20:00,Calicut,08h 00m,04:00,"16-Dec
Mysore",,4.4,1200.0,0,23,14 Single
27155149,Kozhikode to Mysore,https://www.redbus.in/bus-tickets/kozhikode-to-mysore,NS Transports,VE A/C Sleeper (2+1),20:15,Calicut,07h 15m,03:30,"16-Dec
Colombia Asia Hospital",,4.2,1399.0,0,14,7 Window
31606545,Kozhikode to Mysore,https://www.redbus.in/bus-tickets/kozhikode-to-mysore,SAAM BUS,VE A/C Sleeper (2+1),20:30,Thondayad,07h 30m,04:00,"16-Dec
KSRTC Bus Stand",,4.1,1300.0,0,5,0
33813474,Kozhikode to Mysore,https://www.redbus.in/bus-tickets/kozhikode-to-mysore,NS Transports,Non A/C Seater / Sleeper (2+1),20:30,Calicut,06h 00m,02:30,"16-Dec
Colombia Asia Hospital",,4.2,1099.0,0,16,4 Single
25467847,Kozhikode to Mysore,https://www.redbus.in/bus-tickets/kozhikode-to-mysore,National travels and logistics,NON A/C Sleeper (2+1),20:45,Calicut,07h 15m,04:00,"16-Dec
Colombia Asia Hospital",,3.9,1190.0,5,9,2 Single
31837082,Kozhikode to Mysore,https://www.redbus.in/bus-tickets/kozhikode-to-mysore,National travels and logistics,A/C Sleeper (2+1),21:00,Calicut,06h 15m,03:15,"16-Dec
MYSORE BUS STOP",,3.9,1190.0,0,17,3 Single
30443587,Kozhikode to Mysore,https://www.redbus.in/bus-tickets/kozhikode-to-mysore,SKS Tours & Travels,A/C Sleeper (2+1),21:00,Calicut/Kozhikode,07h 00m,04:00,"16-Dec
MYSORE",,4.2,1499.0,0,26,7 Single
31245843,Kozhikode to Mysore,https://www.redbus.in/bus-tickets/kozhikode-to-mysore,MMK Travels,A/C Sleeper (2+1),21:00,Mm Ali Raod,06h 00m,03:00,"16-Dec
Colombia Asia Hospital",,4.3,1699.0,0,23,7 Single
24673840,Kozhikode to Mysore,https://www.redbus.in/bus-tickets/kozhikode-to-mysore,Suraj Holidays,NON AC Seater / Sleeper 2+1,21:00,Calicut,06h 00m,03:00,"16-Dec
Colombia Asia Hospital",,3.4,1030.0,4,17,5 Window
34233615,Kozhikode to Mysore,https://www.redbus.in/bus-tickets/kozhikode-to-mysore,SAAM BUS,A/C Seater / Sleeper (2+1),21:15,Calicut,06h 45m,04:00,"16-Dec
KSRTC Bus Stand",,4.1,1170.0,0,7,1 Single
32235144,Kozhikode to Mysore,https://www.redbus.in/bus-tickets/kozhikode-to-mysore,FAST LINE BUS,A/C Sleeper (2+1),21:15,Calicut,06h 45m,04:00,"16-Dec
Mysore",,4.4,1349.0,0,13,3 Single
23838369,Kozhikode to Mysore,https://www.redbus.in/bus-tickets/kozhikode-to-mysore,SKS Tourist Corporation (REGD),A/C Sleeper (2+1),21:30,MM Ali Road,07h 15m,04:45,"16-Dec
Mysore",,3.4,1299.0,0,20,2 Single
29858637,Kozhikode to Mysore,https://www.redbus.in/bus-tickets/kozhikode-to-mysore,A1 Travels,Non A/C Seater / Sleeper (2+1),21:45,Calicut,06h 15m,04:00,"16-Dec
Mysore",,3.6,900.0,4,12,3 Window
32902377,Kozhikode to Mysore,https://www.redbus.in/bus-tickets/kozhikode-to-mysore,DA Transports,A/C Sleeper (2+1),21:50,A.S TRAVELS M M ALI ROAD,06h 40m,04:30,"16-Dec
Mysore",,3.6,1199.0,0,26,0
20210856,Kozhikode to Mysore,https://www.redbus.in/bus-tickets/kozhikode-to-mysore,Suraj Holidays,VE A/C Sleeper (2+1),22:00,Calicut,07h 00m,05:00,"16-Dec
Colombia Asia Hospital",,3.6,1250.0,12,17,5 Single
30081345,Kozhikode to Mysore,https://www.redbus.in/bus-tickets/kozhikode-to-mysore,DA Transports,A/C Sleeper (2+1),22:01,A.S TRAVELS M M ALI ROAD,06h 39m,04:40,"16-Dec
Mysore",,3.6,1199.0,0,22,3 Single
33133942,Kozhikode to Mysore,https://www.redbus.in/bus-tickets/kozhikode-to-mysore,A1 Travels,A/C Seater / Sleeper (2+1),22:30,Calicut,05h 45m,04:15,"16-Dec
Mysore",,4.4,1200.0,4,22,3 Single
29916697,Kozhikode to Mysore,https://www.redbus.in/bus-tickets/kozhikode-to-mysore,A1 Travels,Bharat Benz A/C Sleeper (2+1),04:00,Calicut,04h 15m,,,,2.2,900.0,24,15,3 Single
31263459,Kozhikode to Mysore,https://www.redbus.in/bus-tickets/kozhikode-to-mysore,Kallada Travels (Suresh Kallada),A/C Sleeper (2+1),13:45,Kallada Travels M M Ali Road,05h 45m,,,,2.4,1700.0,0,18,5 Single
34700673,Kozhikode to Mysore,https://www.redbus.in/bus-tickets/kozhikode-to-mysore,Skylite Travels,A/C Sleeper (2+1),22:30,MM Ali Road,06h 00m,04:30,"16-Dec
Mysore",, ,1100.0,0,23,7 Single
20061929,Bangalore to Kannur (Kerala),https://www.redbus.in/bus-tickets/bangalore-to-kannur,NS Transports,A/C Sleeper (2+1),22:15,Kalasipalyam,07h 30m,05:45,"18-Dec
Dharmasala",,4.4,1200.0,263,24,4 Single
28520438,Bangalore to Kannur (Kerala),https://www.redbus.in/bus-tickets/bangalore-to-kannur,MMK Travels,VE A/C Seater / Sleeper (2+1),22:15,Majestic,07h 15m,05:30,"18-Dec
Kannur",,4.3,800.0,335,24,3 Single
14664671,Bangalore to Kannur (Kerala),https://www.redbus.in/bus-tickets/bangalore-to-kannur,GOLDEN TRAVEL AGENCIES,Volvo A/C Semi Sleeper (2+2),22:45,Kalasipalyam,06h 00m,04:45,"18-Dec
Kannur",,4.3,900.0,213,29,15 Window
23323931,Bangalore to Kannur (Kerala),https://www.redbus.in/bus-tickets/bangalore-to-kannur,NS Transports,NON A/C Sleeper (2+1),22:45,Kalasipalyam,06h 35m,05:20,"18-Dec
Dharmasala",,4.2,899.0,231,22,5 Single
11708116,Bangalore to Kannur (Kerala),https://www.redbus.in/bus-tickets/bangalore-to-kannur,Ashoka Travel and Logistics,A/C Sleeper (2+1),21:45,Kalasipalyam,07h 45m,05:30,"18-Dec
Kannur",,4.2,900.0,178,14,2 Single
28017078,Bangalore to Kannur (Kerala),https://www.redbus.in/bus-tickets/bangalore-to-kannur,Sugama Tourist,A/C Sleeper (2+1),22:00,Madiwala,07h 30m,05:30,"18-Dec
Fort Road",,4.1,900.0,260,23,7 Single
17920734,Bangalore to Kannur (Kerala),https://www.redbus.in/bus-tickets/bangalore-to-kannur,NS Transports,NON A/C Semi Sleeper / Sleeper (2+1),22:00,Kalasipalyam,08h 00m,06:00,"18-Dec
Puthiyatheru",,3.9,854.0,225,35,12 Single
23393400,Bangalore to Kannur (Kerala),https://www.redbus.in/bus-tickets/bangalore-to-kannur,GOLDEN TRAVEL AGENCIES,A/C Sleeper (2+1),22:00,Kalasipalyam,07h 25m,05:25,"18-Dec
Kannur",,4.2,999.0,139,22,4 Single
25438376,Bangalore to Kannur (Kerala),https://www.redbus.in/bus-tickets/bangalore-to-kannur,Kalpaka Travels,A/C Sleeper (2+1),22:10,Kalasipalyam,06h 50m,05:00,"18-Dec
Kannur",,4.1,1100.0,172,20,6 Single
16795258,Bangalore to Kannur (Kerala),https://www.redbus.in/bus-tickets/bangalore-to-kannur,GOLDEN TRAVEL AGENCIES,NON A/C Sleeper (2+1),22:30,Kalasipalyam,06h 15m,04:45,"18-Dec
Kannur",,4.1,900.0,128,14,2 Single
21693774,Bangalore to Kannur (Kerala),https://www.redbus.in/bus-tickets/bangalore-to-kannur,Kalpaka Travels,NON A/C Seater/ Sleeper (2+1),21:45,Kalasipalyam,07h 35m,05:20,"18-Dec
Kannur",,4.1,800.0,107,34,10 Single
20974244,Bangalore to Kannur (Kerala),https://www.redbus.in/bus-tickets/bangalore-to-kannur,Ashoka Travel and Logistics,NON A/C Semi Sleeper (2+2),09:00,Kalasipalyam,08h 30m,,,,3.9,800.0,147,29,11 Window
29037210,Bangalore to Kannur (Kerala),https://www.redbus.in/bus-tickets/bangalore-to-kannur,National travels and logistics,Non A/C Seater / Sleeper (2+1),22:40,Kalasipalyam,07h 05m,05:45,"18-Dec
Chala Bypass",,3.8,699.0,147,29,7 Single
13977335,Bangalore to Kannur (Kerala),https://www.redbus.in/bus-tickets/bangalore-to-kannur,Ashoka Travel and Logistics,A/C Semi Sleeper (2+2),22:30,Kalasipalyam,07h 15m,05:45,"18-Dec
Kannur",,3.8,800.0,119,30,14 Window
8895702,Bangalore to Kannur (Kerala),https://www.redbus.in/bus-tickets/bangalore-to-kannur,P K Travels,NON A/C Semi Sleeper (2+2),21:45,Kalasipalyam,07h 15m,05:00,"18-Dec
Kannur",,3.7,799.0,75,24,9 Window
32492502,Bangalore to Kannur (Kerala),https://www.redbus.in/bus-tickets/bangalore-to-kannur,GOLDEN TRAVEL AGENCIES,A/C Sleeper (2+1),21:30,Kalasipalyam,07h 45m,05:15,"18-Dec
Kannur",,4.2,999.0,41,19,3 Single
30905958,Bangalore to Kannur (Kerala),https://www.redbus.in/bus-tickets/bangalore-to-kannur,Kalpaka Travels,NON A/C Seater/ Sleeper (2+1),22:00,Kalasipalyam,07h 00m,05:00,"18-Dec
Kannur",,3.7,800.0,34,30,7 Single
31892004,Bangalore to Kannur (Kerala),https://www.redbus.in/bus-tickets/bangalore-to-kannur,P K Travels,A/C Sleeper (2+1),22:15,Kalasipalyam,07h 15m,05:30,"18-Dec
Kannur",,3.2,1100.0,43,20,8 Single
18725573,Bangalore to Kannur (Kerala),https://www.redbus.in/bus-tickets/bangalore-to-kannur,Ashoka Travel and Logistics,NON A/C Semi Sleeper (2+2),22:00,Kalasipalyam,07h 30m,05:30,"18-Dec
Kannur",,2.9,700.0,97,33,1 Single
32548100,Bangalore to Kannur (Kerala),https://www.redbus.in/bus-tickets/bangalore-to-kannur,Kalpaka Travels,NON A/C Seater/ Sleeper (2+1),22:00,Kalasipalyam,08h 10m,06:10,"18-Dec
Kannur",,3.5,800.0,27,27,8 Single
26126223,Bangalore to Kannur (Kerala),https://www.redbus.in/bus-tickets/bangalore-to-kannur,Arya Travels,A/C Sleeper (2+1),19:45,White Field,09h 25m,05:10,"18-Dec
Narath",,3.4,845.0,79,17,4 Single
26613226,Bangalore to Kannur (Kerala),https://www.redbus.in/bus-tickets/bangalore-to-kannur,Arya Travels,A/C Sleeper (2+1),21:40,Kalasipalyam,07h 50m,05:30,"18-Dec
KSRTC Caltex",,2.4,849.0,8,13,4 Single
33912948,Bangalore to Kannur (Kerala),https://www.redbus.in/bus-tickets/bangalore-to-kannur,Kohinoor Travels,A/C Sleeper (2+1),20:30,Madiwala,08h 30m,05:00,"18-Dec
KANNUR",,3.9,999.0,0,21,5 Single
34050406,Bangalore to Kannur (Kerala),https://www.redbus.in/bus-tickets/bangalore-to-kannur,National travels and logistics,Bharat Benz A/C Sleeper (2+1),22:30,Kalasipalyam,07h 00m,05:30,"18-Dec
Kannur",,3.8,1049.0,0,20,6 Single
34124486,Bangalore to Kannur (Kerala),https://www.redbus.in/bus-tickets/bangalore-to-kannur,Arya Travels,NON A/C Semi Sleeper (2+2),21:55,Kalasipalyam,07h 05m,05:00,"18-Dec
KSRTC Caltex",,3.3,745.0,0,16,8 Window
24529456,Kozhikode to Thrissur,https://www.redbus.in/bus-tickets/kozhikode-to-thrissur,Madhavi Travels,A/C Semi Sleeper (2+2),00:15,Koyilandy,03h 45m,,,,4.0,699.0,0,31,1 Single
33144177,Kozhikode to Thrissur,https://www.redbus.in/bus-tickets/kozhikode-to-thrissur,Cochin Bus,A/C Sleeper (2+1),00:30,Calicut,03h 00m,,,,4.1,850.0,0,15,2 Single
29582103,Kozhikode to Thrissur,https://www.redbus.in/bus-tickets/kozhikode-to-thrissur,Madhavi Travels,A/C Semi Sleeper (2+2),00:45,Koyilandy,03h 20m,,,,4.0,699.0,0,36,16 Window
10702208,Kozhikode to Thrissur,https://www.redbus.in/bus-tickets/kozhikode-to-thrissur,Kallada Travels (Suresh Kallada),A/C Sleeper (2+1),01:00,Kallada Tours & Travels M M A...,02h 30m,,,,3.0,1000.0,0,24,8 Single
28404283,Kozhikode to Thrissur,https://www.redbus.in/bus-tickets/kozhikode-to-thrissur,Adrin Travels,A/C Seater/Sleeper (2+1),01:20,Kozhikode,03h 00m,,,,4.0,1000.0,0,41,10 Single
30424385,Kozhikode to Thrissur,https://www.redbus.in/bus-tickets/kozhikode-to-thrissur,Madhavi Travels,A/C Sleeper (2+1),01:30,M.M Ali Road Calicut,02h 20m,,,,4.0,999.0,0,34,12 Single
32416990,Kozhikode to Thrissur,https://www.redbus.in/bus-tickets/kozhikode-to-thrissur,Greenline kerala,A/C Seater Push Back (2+2),01:30,Calicut,02h 00m,,,,3.1,500.0,0,31,13 Window
32160629,Kozhikode to Thrissur,https://www.redbus.in/bus-tickets/kozhikode-to-thrissur,UFO Bus,A/C Sleeper (2+1),23:55,CHEMANCHERY,03h 35m,03:30,"18-Dec
Thrissur",,4.1,787.0,0,31,10 Single
25873207,Kozhikode to Thrissur,https://www.redbus.in/bus-tickets/kozhikode-to-thrissur,Ubc travels,A/C Seater/Sleeper (2+1),01:45,Kozhikode Pvt Bus Stand,02h 00m,,,,3.7,900.0,0,45,9 Single
29428161,Kozhikode to Thrissur,https://www.redbus.in/bus-tickets/kozhikode-to-thrissur,BLM Transports,A/C Sleeper (2+1),22:00,Calicut MM Ali Road,03h 00m,01:00,"18-Dec
Thrissur",,3.9,972.0,0,23,7 Single
24190096,Kozhikode to Thrissur,https://www.redbus.in/bus-tickets/kozhikode-to-thrissur,Kallada Travels (Suresh Kallada),A/C Sleeper (2+1),02:00,Calicut,03h 00m,,,,3.0,1000.0,0,27,9 Single
33663368,Kozhikode to Thrissur,https://www.redbus.in/bus-tickets/kozhikode-to-thrissur,Sona Travels,Bharat Benz A/C Sleeper (2+1),02:00,Mm Ali Road Palayam,03h 30m,,,,3.2,999.0,0,24,8 Single
